model,score_test,score_val,eval_metric,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
CatBoost_FULL,0.9939177482552382,,average_precision,0.09315633773803711,,181.83148455619812,0.09315633773803711,,181.83148455619812,1,True,17
RandomForestEntr_FULL,0.9929106628010641,,average_precision,0.21420931816101074,,35.2987163066864,0.21420931816101074,,35.2987163066864,1,True,16
RandomForestGini_FULL,0.9868556934609063,,average_precision,0.2029716968536377,,29.39419388771057,0.2029716968536377,,29.39419388771057,1,True,15
ExtraTreesGini_FULL,0.9867643674063705,,average_precision,0.25696682929992676,,5.3959362506866455,0.25696682929992676,,5.3959362506866455,1,True,18
ExtraTreesEntr_FULL,0.9848242552302816,,average_precision,0.3211324214935303,,5.302083253860474,0.3211324214935303,,5.302083253860474,1,True,19
XGBoost_FULL,0.9816783119235482,,average_precision,0.30809593200683594,,24.541089057922363,0.30809593200683594,,24.541089057922363,1,True,21
WeightedEnsemble_L2_FULL,0.9748632226329388,,average_precision,0.29566407203674316,,227.44238662719727,0.0031020641326904297,,0.7273283004760742,2,True,24
LightGBM_FULL,0.9653364906543174,,average_precision,0.07446718215942383,,16.329736471176147,0.07446718215942383,,16.329736471176147,1,True,14
LightGBMXT_FULL,0.9434233464556802,,average_precision,0.07950806617736816,,18.00127124786377,0.07950806617736816,,18.00127124786377,1,True,13
LightGBMLarge_FULL,0.9215513785658114,,average_precision,0.04543042182922363,,10.552566051483154,0.04543042182922363,,10.552566051483154,1,True,23
NeuralNetTorch_FULL,0.725326243585423,,average_precision,0.18338489532470703,,20.063689708709717,0.18338489532470703,,20.063689708709717,1,True,22
NeuralNetFastAI_FULL,0.6746317346959443,,average_precision,0.3137643337249756,,14.240821599960327,0.3137643337249756,,14.240821599960327,1,True,20
WeightedEnsemble_L2,0.568619279228973,0.568619279228973,average_precision,0.2860383987426758,0.24139022827148438,287.30216336250305,0.0031690597534179688,0.0031538009643554688,0.7273283004760742,2,True,12
LightGBMLarge,0.5549261411275329,0.5549261411275329,average_precision,0.0430302619934082,0.04958820343017578,13.495015621185303,0.0430302619934082,0.04958820343017578,13.495015621185303,1,True,11
LightGBMXT,0.5522162496783605,0.5522162496783605,average_precision,0.08715987205505371,0.06505966186523438,24.23552966117859,0.08715987205505371,0.06505966186523438,24.23552966117859,1,True,1
LightGBM,0.5479241638974304,0.5479241638974304,average_precision,0.056969642639160156,0.05870771408081055,21.470216989517212,0.056969642639160156,0.05870771408081055,21.470216989517212,1,True,2
CatBoost,0.5466172603369193,0.5466172603369193,average_precision,0.09570956230163574,0.0648808479309082,227.37407279014587,0.09570956230163574,0.0648808479309082,227.37407279014587,1,True,5
RandomForestEntr,0.5259978231913763,0.5259978231913763,average_precision,0.22272658348083496,0.16746854782104492,27.26961588859558,0.22272658348083496,0.16746854782104492,27.26961588859558,1,True,4
RandomForestGini,0.5243681181453095,0.5243681181453095,average_precision,0.18560457229614258,0.16885852813720703,22.868431568145752,0.18560457229614258,0.16885852813720703,22.868431568145752,1,True,3
ExtraTreesGini,0.5168089162387948,0.5168089162387948,average_precision,0.22619843482971191,0.17088556289672852,4.31646203994751,0.22619843482971191,0.17088556289672852,4.31646203994751,1,True,6
ExtraTreesEntr,0.5137797592593617,0.5137797592593617,average_precision,0.2893962860107422,0.17464733123779297,4.399965047836304,0.2893962860107422,0.17464733123779297,4.399965047836304,1,True,7
XGBoost,0.5113767242542632,0.5113767242542632,average_precision,0.3055293560028076,0.362729549407959,36.61398935317993,0.3055293560028076,0.362729549407959,36.61398935317993,1,True,9
NeuralNetFastAI,0.47361447948050106,0.47361447948050106,average_precision,0.2995412349700928,0.3826465606689453,63.91741752624512,0.2995412349700928,0.3826465606689453,63.91741752624512,1,True,8
NeuralNetTorch,0.4442505390981889,0.4442505390981889,average_precision,0.18254590034484863,0.20740723609924316,75.56821632385254,0.18254590034484863,0.20740723609924316,75.56821632385254,1,True,10
