model,score_test,score_val,eval_metric,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
LightGBMLarge_FULL,0.9998002254385026,,average_precision,0.1808617115020752,,65.5358350276947,0.1808617115020752,,65.5358350276947,1,True,23
LightGBM_FULL,0.9994252654991497,,average_precision,0.10712647438049316,,29.203181743621826,0.10712647438049316,,29.203181743621826,1,True,14
WeightedEnsemble_L2_FULL,0.998540159804747,,average_precision,0.7256488800048828,,193.56675148010254,0.0071756839752197266,,0.6717832088470459,2,True,24
RandomForestEntr_FULL,0.9917543315288831,,average_precision,0.1981503963470459,,39.387760639190674,0.1981503963470459,,39.387760639190674,1,True,16
ExtraTreesEntr_FULL,0.9848036035435568,,average_precision,0.28249597549438477,,6.078779935836792,0.28249597549438477,,6.078779935836792,1,True,19
ExtraTreesGini_FULL,0.9846839034009857,,average_precision,0.20746827125549316,,9.423209190368652,0.20746827125549316,,9.423209190368652,1,True,18
RandomForestGini_FULL,0.9555512989243394,,average_precision,0.17782902717590332,,37.841793060302734,0.17782902717590332,,37.841793060302734,1,True,15
LightGBMXT_FULL,0.8839749774271604,,average_precision,0.04573535919189453,,9.288470983505249,0.04573535919189453,,9.288470983505249,1,True,13
CatBoost_FULL,0.8551297674130272,,average_precision,0.05450558662414551,,20.926397800445557,0.05450558662414551,,20.926397800445557,1,True,17
XGBoost_FULL,0.7438561235458702,,average_precision,0.30161499977111816,,6.456621170043945,0.30161499977111816,,6.456621170043945,1,True,21
NeuralNetTorch_FULL,0.6597154546627622,,average_precision,0.15683197975158691,,13.036279916763306,0.15683197975158691,,13.036279916763306,1,True,22
NeuralNetFastAI_FULL,0.6258370427232621,,average_precision,0.2810075283050537,,13.514975786209106,0.2810075283050537,,13.514975786209106,1,True,20
WeightedEnsemble_L2,0.6233417596422883,0.6233417596422883,average_precision,0.7242236137390137,0.6537995338439941,218.3248109817505,0.007025957107543945,0.002901315689086914,0.6717832088470459,2,True,12
LightGBMLarge,0.6165327290435392,0.6165327290435392,average_precision,0.20219707489013672,0.1782512664794922,84.52097845077515,0.20219707489013672,0.1782512664794922,84.52097845077515,1,True,11
CatBoost,0.6159999997941126,0.6159999997941126,average_precision,0.048990488052368164,0.034415483474731445,26.698551893234253,0.048990488052368164,0.034415483474731445,26.698551893234253,1,True,5
LightGBM,0.6142840673367661,0.6142840673367661,average_precision,0.11765384674072266,0.13067388534545898,41.39713716506958,0.11765384674072266,0.13067388534545898,41.39713716506958,1,True,2
RandomForestEntr,0.605288274453546,0.605288274453546,average_precision,0.18450593948364258,0.14716267585754395,32.78399085998535,0.18450593948364258,0.14716267585754395,32.78399085998535,1,True,4
LightGBMXT,0.6016992219559577,0.6016992219559577,average_precision,0.054620981216430664,0.047606468200683594,11.326836824417114,0.054620981216430664,0.047606468200683594,11.326836824417114,1,True,1
RandomForestGini,0.5999235473282685,0.5999235473282685,average_precision,0.1638503074645996,0.16039490699768066,32.25236940383911,0.1638503074645996,0.16039490699768066,32.25236940383911,1,True,3
ExtraTreesGini,0.587156223694678,0.587156223694678,average_precision,0.2005443572998047,0.1474294662475586,4.777133941650391,0.2005443572998047,0.1474294662475586,4.777133941650391,1,True,6
XGBoost,0.5828373147031118,0.5828373147031118,average_precision,0.2565326690673828,0.27497339248657227,8.496856689453125,0.2565326690673828,0.27497339248657227,8.496856689453125,1,True,9
ExtraTreesEntr,0.5818640959429422,0.5818640959429422,average_precision,0.2381119728088379,0.1627674102783203,4.769663572311401,0.2381119728088379,0.1627674102783203,4.769663572311401,1,True,7
NeuralNetTorch,0.5608078546259775,0.5608078546259775,average_precision,0.15925264358520508,0.1835927963256836,69.77812266349792,0.15925264358520508,0.1835927963256836,69.77812266349792,1,True,10
NeuralNetFastAI,0.5418521476861297,0.5418521476861297,average_precision,0.26888227462768555,0.3964388370513916,76.93348431587219,0.26888227462768555,0.3964388370513916,76.93348431587219,1,True,8
